file	routine	kind	said_line	said_bkp_relation	said_old_relation	said_sha256	said_bkp_sha256	said_old_sha256	behavioral_relevance
pidsaid.f	PDBIND	subroutine	3833	identical	identical	916bee14bef72b41b44ac66196732903fa6dde94c61247ec8e39fdff8b64da60	916bee14bef72b41b44ac66196732903fa6dde94c61247ec8e39fdff8b64da60	916bee14bef72b41b44ac66196732903fa6dde94c61247ec8e39fdff8b64da60	none-no-variant-delta
pidsaid.f	PLTX	subroutine	4220	identical	identical	70bebbcca32c108dc27d952119f8cbe58383fb8c18d58c1c87af104286a825ec	70bebbcca32c108dc27d952119f8cbe58383fb8c18d58c1c87af104286a825ec	70bebbcca32c108dc27d952119f8cbe58383fb8c18d58c1c87af104286a825ec	none-no-variant-delta
pidsaid.f	PDDBSM	subroutine	4241	identical	identical	79df06d30cfa2b34922ab96fb4b698813683a0bde95ed4b430d188ed94784660	79df06d30cfa2b34922ab96fb4b698813683a0bde95ed4b430d188ed94784660	79df06d30cfa2b34922ab96fb4b698813683a0bde95ed4b430d188ed94784660	none-no-variant-delta
pidsaid.f	PDPLAN	subroutine	4433	identical	identical	3e636ecfaee41e7cb181b82599052bcc2a490df0f1d2d58fa66caec25e1984c9	3e636ecfaee41e7cb181b82599052bcc2a490df0f1d2d58fa66caec25e1984c9	3e636ecfaee41e7cb181b82599052bcc2a490df0f1d2d58fa66caec25e1984c9	none-no-variant-delta
pidsaid.f	PDMOVY	subroutine	4959	identical	identical	a37152af393b5e4e07a248dca392d9770f6d1d82017827dd76ed108827a62d2b	a37152af393b5e4e07a248dca392d9770f6d1d82017827dd76ed108827a62d2b	a37152af393b5e4e07a248dca392d9770f6d1d82017827dd76ed108827a62d2b	none-no-variant-delta
pidsaid.f	PDCMTX	subroutine	5318	identical	identical	cbbcfc5b4e17d6991b241b3a22e52729f1f883608333a9f5e06731b1264716f9	cbbcfc5b4e17d6991b241b3a22e52729f1f883608333a9f5e06731b1264716f9	cbbcfc5b4e17d6991b241b3a22e52729f1f883608333a9f5e06731b1264716f9	none-no-variant-delta
pidsaid.f	PIDCONP	subroutine	5446	identical	identical	4648e77c1cbc1df240baaf2d3e0676f8cce34fcf662eaf2c8d81fa623de94766	4648e77c1cbc1df240baaf2d3e0676f8cce34fcf662eaf2c8d81fa623de94766	4648e77c1cbc1df240baaf2d3e0676f8cce34fcf662eaf2c8d81fa623de94766	none-no-variant-delta
pidsaid.f	PDPTX	subroutine	5849	identical	identical	3c287f081fdd6c71b7958ec74e7a1443b5c7cf120536f3c3305996d78a0800bc	3c287f081fdd6c71b7958ec74e7a1443b5c7cf120536f3c3305996d78a0800bc	3c287f081fdd6c71b7958ec74e7a1443b5c7cf120536f3c3305996d78a0800bc	none-no-variant-delta
pidsaid.f	CONFUN	subroutine	6142	identical	identical	6f10361a7e0624a8722980acfe8a497c2ecccac3d45404b96a9340c097476354	6f10361a7e0624a8722980acfe8a497c2ecccac3d45404b96a9340c097476354	6f10361a7e0624a8722980acfe8a497c2ecccac3d45404b96a9340c097476354	none-no-variant-delta
pidsaid.f	PDSWAP	subroutine	6416	identical	identical	d8029b156487c0a60edaed06d207a0e38f86003f42f7b6a821c639ed0d07d838	d8029b156487c0a60edaed06d207a0e38f86003f42f7b6a821c639ed0d07d838	d8029b156487c0a60edaed06d207a0e38f86003f42f7b6a821c639ed0d07d838	none-no-variant-delta
pidsaid.f	A3DPLT	subroutine	6463	identical	identical	2a90659dab6f3df4bd5779976bc09bd9e84383d9f694dec5ae9a35d9ca9347df	2a90659dab6f3df4bd5779976bc09bd9e84383d9f694dec5ae9a35d9ca9347df	2a90659dab6f3df4bd5779976bc09bd9e84383d9f694dec5ae9a35d9ca9347df	none-no-variant-delta
pidsaid.f	GETXYP	subroutine	6705	identical	identical	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	38810532601017ca060e74c7736b24ea8b9d4749c1028b78a256d6ac11bf743a	none-no-variant-delta
pidsaid.f	CONCRV	subroutine	6727	identical	identical	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	0c8ebee3b7d613d60b63afa312ffce851fa8bd7ff1dad9828fefc283ab193f72	none-no-variant-delta
pidsaid.f	SIDE	subroutine	6777	identical	identical	3b28f9600109f21c4ad9724957a3b54949003b15bcec3e836a5a9a0ec00dfada	3b28f9600109f21c4ad9724957a3b54949003b15bcec3e836a5a9a0ec00dfada	3b28f9600109f21c4ad9724957a3b54949003b15bcec3e836a5a9a0ec00dfada	none-no-variant-delta
pidu.f	PIDU	subroutine	1	identical	identical	6b9f59aa081ab2df693bbf951ba0f9b6c1f0e9f1be0568c65a6eecd12fbad7cc	6b9f59aa081ab2df693bbf951ba0f9b6c1f0e9f1be0568c65a6eecd12fbad7cc	6b9f59aa081ab2df693bbf951ba0f9b6c1f0e9f1be0568c65a6eecd12fbad7cc	none-no-variant-delta
pidu.f	FJGJ	subroutine	7	identical	identical	6a3b64d2b8872b6f56ac1e200f48d3b9929fe54aa3b9778ba967ffdd3ea761e0	6a3b64d2b8872b6f56ac1e200f48d3b9929fe54aa3b9778ba967ffdd3ea761e0	6a3b64d2b8872b6f56ac1e200f48d3b9929fe54aa3b9778ba967ffdd3ea761e0	none-no-variant-delta
pidu.f	ALCVPD	subroutine	26	identical	identical	2d37b41ab5285fe45333d23a1f83abf49d30ef399e2304a13b401ad148d4dbf5	2d37b41ab5285fe45333d23a1f83abf49d30ef399e2304a13b401ad148d4dbf5	2d37b41ab5285fe45333d23a1f83abf49d30ef399e2304a13b401ad148d4dbf5	none-no-variant-delta
pidu.f	PDALIAS	subroutine	87	identical	identical	ea2af9bee647d570a75293678eefd6480d5b7bb86678f0c3f097e2d414789761	ea2af9bee647d570a75293678eefd6480d5b7bb86678f0c3f097e2d414789761	ea2af9bee647d570a75293678eefd6480d5b7bb86678f0c3f097e2d414789761	none-no-variant-delta
pidu.f	SDEXPT	subroutine	109	identical	identical	f588b51f0d5aefe59b663a40beff0c12a4d886e97fe79af869c501294a8057d4	f588b51f0d5aefe59b663a40beff0c12a4d886e97fe79af869c501294a8057d4	f588b51f0d5aefe59b663a40beff0c12a4d886e97fe79af869c501294a8057d4	none-no-variant-delta
pidu.f	PNCHPID	subroutine	133	identical	identical	df5d3feb2da25bd05964c91ab7d8e4edfe98c42395f69d75ac8ae62cb7dbec44	df5d3feb2da25bd05964c91ab7d8e4edfe98c42395f69d75ac8ae62cb7dbec44	df5d3feb2da25bd05964c91ab7d8e4edfe98c42395f69d75ac8ae62cb7dbec44	none-no-variant-delta
pidu.f	PPDAMP	subroutine	170	identical	identical	6b9525ba897059463f07e486a7b7437764d5a412b0ad4fab2720277be8fd0566	6b9525ba897059463f07e486a7b7437764d5a412b0ad4fab2720277be8fd0566	6b9525ba897059463f07e486a7b7437764d5a412b0ad4fab2720277be8fd0566	none-no-variant-delta
pidu.f	GETNJ	subroutine	246	identical	identical	9b9d765bc4ab11fea99a9b20621a9867b9cb3f6c0ee672811c2e1cee7153ae00	9b9d765bc4ab11fea99a9b20621a9867b9cb3f6c0ee672811c2e1cee7153ae00	9b9d765bc4ab11fea99a9b20621a9867b9cb3f6c0ee672811c2e1cee7153ae00	none-no-variant-delta
pidu.f	PDEAMP	subroutine	265	identical	identical	4de42824ed33fe760d2f1fe65e6a68f77e8640007ce12448fdf0de8f415354a4	4de42824ed33fe760d2f1fe65e6a68f77e8640007ce12448fdf0de8f415354a4	4de42824ed33fe760d2f1fe65e6a68f77e8640007ce12448fdf0de8f415354a4	none-no-variant-delta
pidu.f	PIDAMP	subroutine	369	identical	identical	55b676f7b1ad1692414e26b3e7f79ce778005b2d35eb6801a8f48a888ae0df52	55b676f7b1ad1692414e26b3e7f79ce778005b2d35eb6801a8f48a888ae0df52	55b676f7b1ad1692414e26b3e7f79ce778005b2d35eb6801a8f48a888ae0df52	none-no-variant-delta
pidu.f	PDEKM	subroutine	480	identical	identical	c208b51320ea2f7bf3c670a2a18501eacb19b43d9929b2086fd50a26368f5c4b	c208b51320ea2f7bf3c670a2a18501eacb19b43d9929b2086fd50a26368f5c4b	c208b51320ea2f7bf3c670a2a18501eacb19b43d9929b2086fd50a26368f5c4b	none-no-variant-delta
pidu.f	PPEAMP	subroutine	556	identical	identical	ff0fa8b41074dc3c25cbd6a07af115151ad5102d5051cb4f7b0de371d35e37c4	ff0fa8b41074dc3c25cbd6a07af115151ad5102d5051cb4f7b0de371d35e37c4	ff0fa8b41074dc3c25cbd6a07af115151ad5102d5051cb4f7b0de371d35e37c4	none-no-variant-delta
pidu.f	PPIDKM	subroutine	603	identical	identical	15bf12398d7308d0f6a55846afd0b6fe1a7ea70615899d17622679ca61a3c3b5	15bf12398d7308d0f6a55846afd0b6fe1a7ea70615899d17622679ca61a3c3b5	15bf12398d7308d0f6a55846afd0b6fe1a7ea70615899d17622679ca61a3c3b5	none-no-variant-delta
pidu.f	PPEANJ	subroutine	770	identical	identical	f7a43f2e7de5ca64d1b24b3c467a64311a00dfb0f9271fb60a80dfea7f164811	f7a43f2e7de5ca64d1b24b3c467a64311a00dfb0f9271fb60a80dfea7f164811	f7a43f2e7de5ca64d1b24b3c467a64311a00dfb0f9271fb60a80dfea7f164811	none-no-variant-delta
pidu.f	PPDFM6	subroutine	826	identical	identical	9b755d51fda9b5feb5e8a90e7efbccc85b6436ab199ea3b87d32c883a4b1339e	9b755d51fda9b5feb5e8a90e7efbccc85b6436ab199ea3b87d32c883a4b1339e	9b755d51fda9b5feb5e8a90e7efbccc85b6436ab199ea3b87d32c883a4b1339e	none-no-variant-delta
pidu.f	GETNL	subroutine	894	identical	identical	db1fa53bfff684b06a9b45edfa0040d9c6cd6d22841653302a68a691cbcd2327	db1fa53bfff684b06a9b45edfa0040d9c6cd6d22841653302a68a691cbcd2327	db1fa53bfff684b06a9b45edfa0040d9c6cd6d22841653302a68a691cbcd2327	none-no-variant-delta
pidu.f	MXV	subroutine	936	identical	identical	0f238949ec1b70724768e5b021289d98076b97f5ffe33249813b53a2b1ebf4f6	0f238949ec1b70724768e5b021289d98076b97f5ffe33249813b53a2b1ebf4f6	0f238949ec1b70724768e5b021289d98076b97f5ffe33249813b53a2b1ebf4f6	none-no-variant-delta
pidu.f	MXM	subroutine	954	identical	identical	b10b69228cc0f91f24b44081daff1d7f6210ba99226784d7a719c93f6940414d	b10b69228cc0f91f24b44081daff1d7f6210ba99226784d7a719c93f6940414d	b10b69228cc0f91f24b44081daff1d7f6210ba99226784d7a719c93f6940414d	none-no-variant-delta
pidu.f	MINV	subroutine	979	identical	identical	c04ab242e1114d41581b677fb139a45fbfb6fd33d6d374a6df7d93d309e0747d	c04ab242e1114d41581b677fb139a45fbfb6fd33d6d374a6df7d93d309e0747d	c04ab242e1114d41581b677fb139a45fbfb6fd33d6d374a6df7d93d309e0747d	none-no-variant-delta
pidu.f	MXVC	subroutine	1013	identical	identical	cc3110248c53d4f639236350a09af7eb23fc9d46a9d36ee3cb5f65d5dc96c38b	cc3110248c53d4f639236350a09af7eb23fc9d46a9d36ee3cb5f65d5dc96c38b	cc3110248c53d4f639236350a09af7eb23fc9d46a9d36ee3cb5f65d5dc96c38b	none-no-variant-delta
pidu.f	MXMC	subroutine	1033	identical	identical	f9369cb21546b4738410b5ed1500938fe7604adb5ce6d9b82febdcbac1bbac6a	f9369cb21546b4738410b5ed1500938fe7604adb5ce6d9b82febdcbac1bbac6a	f9369cb21546b4738410b5ed1500938fe7604adb5ce6d9b82febdcbac1bbac6a	none-no-variant-delta
pidu.f	MINVC	subroutine	1060	identical	identical	e08f93fe63990e9e8f7aa68b6d346e85a181a8be1f3ec4b37242eec82ad512f1	e08f93fe63990e9e8f7aa68b6d346e85a181a8be1f3ec4b37242eec82ad512f1	e08f93fe63990e9e8f7aa68b6d346e85a181a8be1f3ec4b37242eec82ad512f1	none-no-variant-delta
pn1.f	PNPWA	subroutine	1	identical	identical	0d8c476872626af1d1d43ee18f208e1207a26ace896aff4cf4d08b2a4d6021f6	0d8c476872626af1d1d43ee18f208e1207a26ace896aff4cf4d08b2a4d6021f6	0d8c476872626af1d1d43ee18f208e1207a26ace896aff4cf4d08b2a4d6021f6	none-no-variant-delta
pn1.f	GETBWP	subroutine	1506	identical	identical	b0efb95d891be26a2be07226c762ef7ade04eec3e0a908409ea7fd3d1d4ae2c0	b0efb95d891be26a2be07226c762ef7ade04eec3e0a908409ea7fd3d1d4ae2c0	b0efb95d891be26a2be07226c762ef7ade04eec3e0a908409ea7fd3d1d4ae2c0	none-no-variant-delta
pn1.f	LDRES	subroutine	1551	identical	identical	8ec5cee9d61c4464795a67184d3c913d8b637b3be153f297b956ae7da34c3d7b	8ec5cee9d61c4464795a67184d3c913d8b637b3be153f297b956ae7da34c3d7b	8ec5cee9d61c4464795a67184d3c913d8b637b3be153f297b956ae7da34c3d7b	none-no-variant-delta
pn1.f	PNPWAZ	subroutine	1596	identical	identical	584e0fd45c0ef2006a11845b3a1d24b992d8db9d28893c15d7b6e3412aced5f5	584e0fd45c0ef2006a11845b3a1d24b992d8db9d28893c15d7b6e3412aced5f5	584e0fd45c0ef2006a11845b3a1d24b992d8db9d28893c15d7b6e3412aced5f5	none-no-variant-delta
pn1.f	GETT3S	subroutine	2191	identical	identical	c1504bc0d861bcb2c682299765e37ec2e1eb620eb35c1649ca04dc2d948a3b19	c1504bc0d861bcb2c682299765e37ec2e1eb620eb35c1649ca04dc2d948a3b19	c1504bc0d861bcb2c682299765e37ec2e1eb620eb35c1649ca04dc2d948a3b19	none-no-variant-delta
pn1.f	GETT4S	subroutine	2299	identical	identical	918a4b8d3e9ad151a7a195f87e80b6a1f8670fd92b0a0cd5abc9e6492672fcc2	918a4b8d3e9ad151a7a195f87e80b6a1f8670fd92b0a0cd5abc9e6492672fcc2	918a4b8d3e9ad151a7a195f87e80b6a1f8670fd92b0a0cd5abc9e6492672fcc2	none-no-variant-delta
pn1.f	HLEEPN	subroutine	2408	identical	identical	2cf8cddc7bbd8550b5ed28a8580f41d01f080896756d13f3380d74db5f76e5b3	2cf8cddc7bbd8550b5ed28a8580f41d01f080896756d13f3380d74db5f76e5b3	2cf8cddc7bbd8550b5ed28a8580f41d01f080896756d13f3380d74db5f76e5b3	none-no-variant-delta
pn1.f	MOSEL	subroutine	2484	identical	identical	713082e51414caa3cc2ea1b0f28711dceeba3bc21d6bdf8c8609ac720202b453	713082e51414caa3cc2ea1b0f28711dceeba3bc21d6bdf8c8609ac720202b453	713082e51414caa3cc2ea1b0f28711dceeba3bc21d6bdf8c8609ac720202b453	none-no-variant-delta
pn1.f	RES05	subroutine	2549	identical	identical	03fde175d07f58489b34e2e52ed1aea0a16b3c07c963d3780e4fdff2012608be	03fde175d07f58489b34e2e52ed1aea0a16b3c07c963d3780e4fdff2012608be	03fde175d07f58489b34e2e52ed1aea0a16b3c07c963d3780e4fdff2012608be	none-no-variant-delta
pn1.f	KM4CH	subroutine	2648	identical	identical	2a2d56e28ffd1c55f79501f81b5523b11f0c5c54e45cfd1337cb33c742f26970	2a2d56e28ffd1c55f79501f81b5523b11f0c5c54e45cfd1337cb33c742f26970	2a2d56e28ffd1c55f79501f81b5523b11f0c5c54e45cfd1337cb33c742f26970	none-no-variant-delta
pn1.f	RESFRM	subroutine	2842	identical	identical	b98699fec370575d7b453278314aff1a7443a315080f79bf6d64173fd94da192	b98699fec370575d7b453278314aff1a7443a315080f79bf6d64173fd94da192	b98699fec370575d7b453278314aff1a7443a315080f79bf6d64173fd94da192	none-no-variant-delta
pn1.f	RESKFM	subroutine	2979	identical	identical	76791a8defdad3bbd1c23d2452282e12e5e4518f8623e9e6dabc0ac3bec49ee7	76791a8defdad3bbd1c23d2452282e12e5e4518f8623e9e6dabc0ac3bec49ee7	76791a8defdad3bbd1c23d2452282e12e5e4518f8623e9e6dabc0ac3bec49ee7	none-no-variant-delta
pn1.f	CMRHO	subroutine	3150	identical	identical	8bd5674bbf7d6d33b8d815464cf1cb9e55499b4ee223e3d4479e1061e50c84b8	8bd5674bbf7d6d33b8d815464cf1cb9e55499b4ee223e3d4479e1061e50c84b8	8bd5674bbf7d6d33b8d815464cf1cb9e55499b4ee223e3d4479e1061e50c84b8	none-no-variant-delta
pn1.f	CHSYM	subroutine	3185	identical	identical	d5502a7a73e37842b1cfb4d2e94a6c31738c33cce1d0e0b98decce3065918587	d5502a7a73e37842b1cfb4d2e94a6c31738c33cce1d0e0b98decce3065918587	d5502a7a73e37842b1cfb4d2e94a6c31738c33cce1d0e0b98decce3065918587	none-no-variant-delta
pn1.f	PNDLT	subroutine	3213	identical	identical	9b95b70cba1e7e8ae517f1ce4c3bea8f87346b445b43ce2e0661c8cea80e2b75	9b95b70cba1e7e8ae517f1ce4c3bea8f87346b445b43ce2e0661c8cea80e2b75	9b95b70cba1e7e8ae517f1ce4c3bea8f87346b445b43ce2e0661c8cea80e2b75	none-no-variant-delta
pn1.f	CMDLT	subroutine	3556	identical	identical	b0aea01ff86f2d94fb54c88a5dd156f9b23a659dff4841fe6b16f29bb00456e9	b0aea01ff86f2d94fb54c88a5dd156f9b23a659dff4841fe6b16f29bb00456e9	b0aea01ff86f2d94fb54c88a5dd156f9b23a659dff4841fe6b16f29bb00456e9	none-no-variant-delta
pn1.f	MAINZPN	subroutine	3831	identical	identical	1f5559b8df3782365dc28847ba7abbc053105a1a90aa4eb5cebdc6bccd604798	1f5559b8df3782365dc28847ba7abbc053105a1a90aa4eb5cebdc6bccd604798	1f5559b8df3782365dc28847ba7abbc053105a1a90aa4eb5cebdc6bccd604798	none-no-variant-delta
pn1.f	EBACPN	subroutine	3904	identical	identical	7f9d602e540800c31395340acf34e1ff0a97fad0a1eb0b48537cd1906c582386	7f9d602e540800c31395340acf34e1ff0a97fad0a1eb0b48537cd1906c582386	7f9d602e540800c31395340acf34e1ff0a97fad0a1eb0b48537cd1906c582386	none-no-variant-delta
pn1.f	GIESSPN	subroutine	3987	identical	identical	b49afc37bad1047b3e38f4e67dbeeb9590e2bef5878673a81aa9a6301ff3bd87	b49afc37bad1047b3e38f4e67dbeeb9590e2bef5878673a81aa9a6301ff3bd87	b49afc37bad1047b3e38f4e67dbeeb9590e2bef5878673a81aa9a6301ff3bd87	none-no-variant-delta
pn1.f	JUELICH	subroutine	4066	identical	identical	b667b3a42a0220b7129a13ca0e1a771bac1190dddc9fd2fdfb3ded208477500a	b667b3a42a0220b7129a13ca0e1a771bac1190dddc9fd2fdfb3ded208477500a	b667b3a42a0220b7129a13ca0e1a771bac1190dddc9fd2fdfb3ded208477500a	none-no-variant-delta
pn1.f	BGPN	subroutine	4149	identical	identical	86b085537e508d002a7f569f4c1d27cf42a583f1d60435c19218fb2b87cf29e8	86b085537e508d002a7f569f4c1d27cf42a583f1d60435c19218fb2b87cf29e8	86b085537e508d002a7f569f4c1d27cf42a583f1d60435c19218fb2b87cf29e8	none-no-variant-delta
pn1.f	PNENCDZZ	subroutine	4233	identical	identical	38b286e90a6fab887ac9339a794387ab1dedb3f927216f161d7992f038336a46	38b286e90a6fab887ac9339a794387ab1dedb3f927216f161d7992f038336a46	38b286e90a6fab887ac9339a794387ab1dedb3f927216f161d7992f038336a46	none-no-variant-delta
pn1.f	PARIS	subroutine	4258	identical	identical	f871c8704f6e18ed213baa9842f883c5274795521e5f7ba413df801bc8ce8a92	f871c8704f6e18ed213baa9842f883c5274795521e5f7ba413df801bc8ce8a92	f871c8704f6e18ed213baa9842f883c5274795521e5f7ba413df801bc8ce8a92	none-no-variant-delta
pn1.f	GTLS	subroutine	4397	identical	identical	339629e26730bfa583c8c6f9f236611b303a0132e36cfb651d9b89f9190f2d6f	339629e26730bfa583c8c6f9f236611b303a0132e36cfb651d9b89f9190f2d6f	339629e26730bfa583c8c6f9f236611b303a0132e36cfb651d9b89f9190f2d6f	none-no-variant-delta
pn1.f	BWR2	subroutine	4434	identical	identical	fffe41799cd6eda0437dfd12502395bee10259410cf1a4edc72114fcc69fa70b	fffe41799cd6eda0437dfd12502395bee10259410cf1a4edc72114fcc69fa70b	fffe41799cd6eda0437dfd12502395bee10259410cf1a4edc72114fcc69fa70b	none-no-variant-delta
pn1.f	GETT5S	subroutine	4491	identical	identical	00ca7ff5f6eccbcc7b02347970b506c7f8ca9a54a77b4af08b21d6951ed99d6d	00ca7ff5f6eccbcc7b02347970b506c7f8ca9a54a77b4af08b21d6951ed99d6d	00ca7ff5f6eccbcc7b02347970b506c7f8ca9a54a77b4af08b21d6951ed99d6d	none-no-variant-delta
pn1.f	GIBBSPH	subroutine	4573	identical	identical	aa93807844bd89691b3476fe8676a4f31c88df769d5abd5db934c567ade732ae	aa93807844bd89691b3476fe8676a4f31c88df769d5abd5db934c567ade732ae	aa93807844bd89691b3476fe8676a4f31c88df769d5abd5db934c567ade732ae	none-no-variant-delta
pn1.f	MA06	subroutine	4670	identical	identical	bea148daed42fe00ef4096617dbb8d656300764d4252024a58f2bf7fb33f269e	bea148daed42fe00ef4096617dbb8d656300764d4252024a58f2bf7fb33f269e	bea148daed42fe00ef4096617dbb8d656300764d4252024a58f2bf7fb33f269e	none-no-variant-delta
pn1.f	FXP	function	4736	identical	identical	fa62c4a870ef8e6a4167aee22f2f3aa067da3f22a2d7cbed988f97fbe2981369	fa62c4a870ef8e6a4167aee22f2f3aa067da3f22a2d7cbed988f97fbe2981369	fa62c4a870ef8e6a4167aee22f2f3aa067da3f22a2d7cbed988f97fbe2981369	none-no-variant-delta
pn1.f	KNDLT	subroutine	4750	identical	identical	772f2276f71fbb9b043aad671e3f3f5b46f785af991d0549ae3d538bb24dbf78	772f2276f71fbb9b043aad671e3f3f5b46f785af991d0549ae3d538bb24dbf78	772f2276f71fbb9b043aad671e3f3f5b46f785af991d0549ae3d538bb24dbf78	none-no-variant-delta
pn1.f	ADDRESKX	subroutine	4870	identical	identical	fa2418bdc96144687c304d54d3839e8e0808df2660cdf8bed07c401224de1fb4	fa2418bdc96144687c304d54d3839e8e0808df2660cdf8bed07c401224de1fb4	fa2418bdc96144687c304d54d3839e8e0808df2660cdf8bed07c401224de1fb4	none-no-variant-delta
pn1.f	SOLPN	subroutine	4916	identical	identical	f1cf0f66762e694ed59284a5c992f4e6aa2e6c0bf327eda96f0b0057c9aa9e33	f1cf0f66762e694ed59284a5c992f4e6aa2e6c0bf327eda96f0b0057c9aa9e33	f1cf0f66762e694ed59284a5c992f4e6aa2e6c0bf327eda96f0b0057c9aa9e33	none-no-variant-delta
pn1.f	FLIPIT	subroutine	5450	identical	identical	cdc7ff674ace4dffb505d3c13c8ad73e1d1b7ae179cb37ea66e2dd68b1942a33	cdc7ff674ace4dffb505d3c13c8ad73e1d1b7ae179cb37ea66e2dd68b1942a33	cdc7ff674ace4dffb505d3c13c8ad73e1d1b7ae179cb37ea66e2dd68b1942a33	none-no-variant-delta
pn1.f	SETRES	subroutine	5510	identical	identical	d9d3d55de0b6c623e0fae565c2382e4e472dae561b575e0d1ff8eb9873b34fcc	d9d3d55de0b6c623e0fae565c2382e4e472dae561b575e0d1ff8eb9873b34fcc	d9d3d55de0b6c623e0fae565c2382e4e472dae561b575e0d1ff8eb9873b34fcc	none-no-variant-delta
pn1.f	LDRESZ	subroutine	5604	identical	identical	489532813cb488b527e1fc53b6e88d5d2f1c461e9cbe1256ff3711227e885670	489532813cb488b527e1fc53b6e88d5d2f1c461e9cbe1256ff3711227e885670	489532813cb488b527e1fc53b6e88d5d2f1c461e9cbe1256ff3711227e885670	none-no-variant-delta
pn1.f	YINT	function	5650	identical	identical	c0471d446cc98b5606be0618ad652bf301068f855ba8153bdebf773b85c3bf9e	c0471d446cc98b5606be0618ad652bf301068f855ba8153bdebf773b85c3bf9e	c0471d446cc98b5606be0618ad652bf301068f855ba8153bdebf773b85c3bf9e	none-no-variant-delta
pn1.f	BINT	subroutine	5709	identical	identical	a0f8445b9361754cf318e0f069dd1b486a7c307e749cfe94813953dd4296438a	a0f8445b9361754cf318e0f069dd1b486a7c307e749cfe94813953dd4296438a	a0f8445b9361754cf318e0f069dd1b486a7c307e749cfe94813953dd4296438a	none-no-variant-delta
pn1.f	PNDA	subroutine	5732	identical	identical	c8e503b90664db76ab36ea54380d81d8fa6029f1c5ccc0e87255100c562b10e5	c8e503b90664db76ab36ea54380d81d8fa6029f1c5ccc0e87255100c562b10e5	c8e503b90664db76ab36ea54380d81d8fa6029f1c5ccc0e87255100c562b10e5	none-no-variant-delta
pn1.f	PNODO	subroutine	5778	identical	identical	d4f4df50d3ad9e3cabd079315621c6b6b09fcc05cabe1fc7a3dd0a39959e3457	d4f4df50d3ad9e3cabd079315621c6b6b09fcc05cabe1fc7a3dd0a39959e3457	d4f4df50d3ad9e3cabd079315621c6b6b09fcc05cabe1fc7a3dd0a39959e3457	none-no-variant-delta
pn1.f	PNSEPH	subroutine	5852	identical	identical	8e92902b837c8ce6e9d2e043e07ba5a8d5492a7fdd58164c98b7dfede04f77b4	8e92902b837c8ce6e9d2e043e07ba5a8d5492a7fdd58164c98b7dfede04f77b4	8e92902b837c8ce6e9d2e043e07ba5a8d5492a7fdd58164c98b7dfede04f77b4	none-no-variant-delta
pn1.f	PNPLAN	subroutine	5907	identical	identical	28730b8f2755dfeeaa7b120391a0f44e5b91765e54f2d8a131425a29399db0ac	28730b8f2755dfeeaa7b120391a0f44e5b91765e54f2d8a131425a29399db0ac	28730b8f2755dfeeaa7b120391a0f44e5b91765e54f2d8a131425a29399db0ac	none-no-variant-delta
pn1.f	PNBIND	subroutine	6425	identical	identical	bf39f2f158c8db16adc5d9ac8265bc9ddd000352c68129b25e23f30c451deaa2	bf39f2f158c8db16adc5d9ac8265bc9ddd000352c68129b25e23f30c451deaa2	bf39f2f158c8db16adc5d9ac8265bc9ddd000352c68129b25e23f30c451deaa2	none-no-variant-delta
pn1.f	SYMP	subroutine	6941	identical	identical	1470d179078fa7c5199db1afd1fdf087a2329ca8eac0988b0f26925c12efdcf6	1470d179078fa7c5199db1afd1fdf087a2329ca8eac0988b0f26925c12efdcf6	1470d179078fa7c5199db1afd1fdf087a2329ca8eac0988b0f26925c12efdcf6	none-no-variant-delta
pn1.f	PLTX	subroutine	6964	identical	identical	d438df63dc32141dae7eaef68cd59513aa13cfd9a8a111027320f582bb42e9eb	d438df63dc32141dae7eaef68cd59513aa13cfd9a8a111027320f582bb42e9eb	d438df63dc32141dae7eaef68cd59513aa13cfd9a8a111027320f582bb42e9eb	none-no-variant-delta
pn1.f	KNDLTX	subroutine	6985	identical	identical	d0e51d2a429cb1ce5b7b1318bafda20eec387105182dffe168675dce31e8f788	d0e51d2a429cb1ce5b7b1318bafda20eec387105182dffe168675dce31e8f788	d0e51d2a429cb1ce5b7b1318bafda20eec387105182dffe168675dce31e8f788	none-no-variant-delta
pn1.f	RESDSP	subroutine	7187	identical	identical	667128eeab14409dd9ae04439d49ae72ff77b0356af12feb20c9abdf2c32aeaa	667128eeab14409dd9ae04439d49ae72ff77b0356af12feb20c9abdf2c32aeaa	667128eeab14409dd9ae04439d49ae72ff77b0356af12feb20c9abdf2c32aeaa	none-no-variant-delta
pn1.f	OSRES	subroutine	7425	identical	identical	9465f116e84d7b46d23164d1de0a8b0f1c0af1b8061e30f463abab9c6d48efe8	9465f116e84d7b46d23164d1de0a8b0f1c0af1b8061e30f463abab9c6d48efe8	9465f116e84d7b46d23164d1de0a8b0f1c0af1b8061e30f463abab9c6d48efe8	none-no-variant-delta
